"Year","State","State ANSI","category","use","chem_name","chem_num","Value","measurement"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","HEXYTHIAZOX",128849,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","IMIDACLOPRID",129099,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","MALATHION",57701,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","METHOXYFENOZIDE",121027,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","NALED",34401,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","NOVALURON",124002,"0.212","LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","SPINETORAM",110007,"0.116","LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","SPIROMESIFEN",24875,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","THIAMETHOXAM",60109,"0.095","LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","ACIBENZOLAR-S-METHYL",61402,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","ALKYL. DIM. BENZ. AM",69105,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","CHLOROPICRIN",81501,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","DECYLDIMETHYLOCTYL",69165,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","DICHLOROPROPENE",29001,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","DIDECYL DIM. AMMON.",69166,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","DIMETHYLDIOCTYL",69149,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","FLUTRIAFOL",128940,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","HYDROGEN PEROXIDE",595,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","PEROXYACETIC ACID",63201,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","REYNOUTRIA SACHALINE",55809,NA,"LB / ACRE / YEAR, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","AZOXYSTROBIN",128810,"4.8","NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS SUBTILIS",6479,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","CAPTAN",81301,"8","NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","COPPER CHLORIDE HYD.",23501,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","COPPER HYDROXIDE",23401,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","CYFLUFENAMID",555550,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","CYPRODINIL",288202,"2.1","NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","DIFENOCONAZOLE",128847,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","DODINE",44301,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","FENHEXAMID",90209,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","FLUDIOXONIL",71503,"2.1","NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","FLUTOLANIL",128975,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","FLUXAPYROXAD",138009,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","FOSETYL-AL",123301,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","ISOFETAMID",270000,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","MEFENOXAM",113502,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","MONO-POTASSIUM SALT",76416,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","MYCLOBUTANIL",128857,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","PENTHIOPYRAD",90112,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","PYRACLOSTROBIN",99100,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","PYRIMETHANIL",288201,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","SULFUR",77501,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","TETRACONAZOLE",120603,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","THIOPHANATE-METHYL",102001,"3.6","NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","THIRAM",79801,"5","NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," FUNGICIDE","TRIFLUMIZOLE",128879,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," HERBICIDE","2",NA,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," HERBICIDE","2",NA,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," HERBICIDE","GLYPHOSATE POT. SALT",103613,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," HERBICIDE","PARAQUAT",61601,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","ABAMECTIN",122804,"4.1","NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","ACETAMIPRID",99050,"1.3","NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","BIFENAZATE",586,"4.7","NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","BIFENTHRIN",128825,"1.5","NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAKI ABTS-351",6522,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","CHLORANTRANILIPROLE",90100,"1.2","NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","CYANTRANILIPROLE",90098,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","CYFLUMETOFEN",138831,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","CYPERMETHRIN",109702,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","FENPYROXIMATE",129131,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","HEXYTHIAZOX",128849,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","IMIDACLOPRID",129099,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","MALATHION",57701,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","METHOXYFENOZIDE",121027,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","NALED",34401,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","NOVALURON",124002,"3.2","NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","SPINETORAM",110007,"1.8","NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","SPIROMESIFEN",24875,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," INSECTICIDE","THIAMETHOXAM",60109,"1.8","NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","ACIBENZOLAR-S-METHYL",61402,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","ALKYL. DIM. BENZ. AM",69105,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","CHLOROPICRIN",81501,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","DECYLDIMETHYLOCTYL",69165,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","DICHLOROPROPENE",29001,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","DIDECYL DIM. AMMON.",69166,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","DIMETHYLDIOCTYL",69149,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","FLUTRIAFOL",128940,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","HYDROGEN PEROXIDE",595,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","PEROXYACETIC ACID",63201,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","REYNOUTRIA SACHALINE",55809,NA,"NUMBER, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","AZOXYSTROBIN",128810,"29","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","BACILLUS SUBTILIS",6479,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","CAPTAN",81301,"88","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","COPPER CHLORIDE HYD.",23501,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","COPPER HYDROXIDE",23401,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","CYFLUFENAMID",555550,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","CYPRODINIL",288202,"64","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","DIFENOCONAZOLE",128847,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","DODINE",44301,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","FENHEXAMID",90209,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","FLUDIOXONIL",71503,"64","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","FLUTOLANIL",128975,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","FLUXAPYROXAD",138009,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","FOSETYL-AL",123301,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","ISOFETAMID",270000,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","MEFENOXAM",113502,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","MONO-POTASSIUM SALT",76416,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","MYCLOBUTANIL",128857,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","PENTHIOPYRAD",90112,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","PYRACLOSTROBIN",99100,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","PYRIMETHANIL",288201,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","SULFUR",77501,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","TETRACONAZOLE",120603,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","THIOPHANATE-METHYL",102001,"21","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","THIRAM",79801,"54","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","CHEMICAL",NA,"95","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","TRIFLUMIZOLE",128879,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," HERBICIDE","2",NA,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," HERBICIDE","2",NA,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," HERBICIDE","GLYPHOSATE POT. SALT",103613,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," HERBICIDE","PARAQUAT",61601,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," HERBICIDE","CHEMICAL",NA,"15","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","ABAMECTIN",122804,"18","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","ACETAMIPRID",99050,"13","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","BIFENAZATE",586,"11","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","BIFENTHRIN",128825,"35","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","BT KURSTAKI ABTS-351",6522,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","CHLORANTRANILIPROLE",90100,"16","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","CYANTRANILIPROLE",90098,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","CYFLUMETOFEN",138831,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","CYPERMETHRIN",109702,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","FENPYROXIMATE",129131,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","HEXYTHIAZOX",128849,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","IMIDACLOPRID",129099,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","MALATHION",57701,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","METHOXYFENOZIDE",121027,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","NALED",34401,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","NOVALURON",124002,"46","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","SPINETORAM",110007,"55","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","SPIROMESIFEN",24875,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","THIAMETHOXAM",60109,"16","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","CHEMICAL",NA,"97","PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," OTHER","ACIBENZOLAR-S-METHYL",61402,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," OTHER","ALKYL. DIM. BENZ. AM",69105,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," OTHER","CHLOROPICRIN",81501,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," OTHER","DECYLDIMETHYLOCTYL",69165,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," OTHER","DICHLOROPROPENE",29001,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," OTHER","DIDECYL DIM. AMMON.",69166,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," OTHER","DIMETHYLDIOCTYL",69149,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," OTHER","FLUTRIAFOL",128940,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," OTHER","HYDROGEN PEROXIDE",595,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," OTHER","PEROXYACETIC ACID",63201,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," OTHER","REYNOUTRIA SACHALINE",55809,NA,"PCT OF AREA BEARING, AVG"
2019,"FLORIDA","12"," BEARING - TREATED "," OTHER","CHEMICAL",NA,"17","PCT OF AREA BEARING, AVG"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","AZOXYSTROBIN",128810,"1,100","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082,"(NA)","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,"(NA)","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS PUMILUS",6485,"(NA)","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS SUBTILIS",6479,"(NA)","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BLAD",30006,NA,"LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BORAX DECAHYDRATE",11102,NA,"LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BOSCALID",128008,"1,800","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CAPTAN",81301,"94,800","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","COPPER HYDROXIDE",23401,NA,"LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","COPPER OCTANOATE",23306,NA,"LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CYFLUFENAMID",555550,"100","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CYPRODINIL",288202,"4,900","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","DIFENOCONAZOLE",128847,NA,"LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FENHEXAMID",90209,"3,100","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUDIOXONIL",71503,"3,300","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUOPYRAM",80302,"1,600","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUXAPYROXAD",138009,"1,100","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FOSETYL-AL",123301,NA,"LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","IPRODIONE",109801,NA,"LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","ISOFETAMID",270000,NA,"LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MEFENOXAM",113502,"2,000","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MYCLOBUTANIL",128857,"1,100","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PENTHIOPYRAD",90112,"2,900","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","POLYOXIN D ZINC SALT",230000,"300","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","POTASSIUM BICARBON.",73508,"15,200","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PROPICONAZOLE",122101,"1,000","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PYRACLOSTROBIN",99100,"2,300","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PYRIMETHANIL",288201,"2,800","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","QUINOLINE",55459,"900","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","STREPTOMYCES LYDICUS",6327,"(NA)","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","SULFUR",77501,"298,200","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TETRACONAZOLE",120603,"400","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","THIOPHANATE-METHYL",102001,"1,100","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","THIRAM",79801,"20,100","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CHEMICAL",NA,"466,900","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TRIFLOXYSTROBIN",129112,"2,000","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TRIFLUMIZOLE",128879,"1,900","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","FLUMIOXAZIN",129034,"100","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA,"LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","GLYPHOSATE POT. SALT",103613,NA,"LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","NAPROPAMIDE",103001,NA,"LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","OXYFLUORFEN",111601,"800","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","PENDIMETHALIN",108501,"2,700","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","SULFENTRAZONE",129081,NA,"LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","CHEMICAL",NA,"7,200","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ABAMECTIN",122804,"200","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ACEQUINOCYL",6329,"1,400","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ACETAMIPRID",99050,"1,200","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","AZADIRACHTIN",121701,"600","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BIFENAZATE",586,"5,100","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BIFENTHRIN",128825,"1,100","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAK ABTS-1857",6523,"(NA)","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAKI ABTS-351",6522,"(NA)","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAKI SA-11",6519,"(NA)","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT SUB AIZAWAI GC-91",6426,"(NA)","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BUPROFEZIN",275100,NA,"LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA",6534,"(NA)","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CARBARYL",56801,NA,"LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CHLORANTRANILIPROLE",90100,"600","LB"
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CHLORPYRIFOS",59101,NA,"LB"
