"Year","Period","Geo Level","State","State ANSI","category","Domain","use","chem_name","chem_num","Value","measurement"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","CHEMICAL"," INSECTICIDE","SPIROMESIFEN",24875,NA,"PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","CHEMICAL"," INSECTICIDE","THIAMETHOXAM",60109,"16","PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","CHEMICAL"," INSECTICIDE","CHEMICAL",NA,"97","PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","CHEMICAL"," OTHER","ACIBENZOLAR-S-METHYL",61402,NA,"PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","CHEMICAL"," OTHER","ALKYL. DIM. BENZ. AM",69105,NA,"PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","CHEMICAL"," OTHER","CHLOROPICRIN",81501,NA,"PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","CHEMICAL"," OTHER","DECYLDIMETHYLOCTYL",69165,NA,"PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","CHEMICAL"," OTHER","DICHLOROPROPENE",29001,NA,"PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","CHEMICAL"," OTHER","DIDECYL DIM. AMMON.",69166,NA,"PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","CHEMICAL"," OTHER","DIMETHYLDIOCTYL",69149,NA,"PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","CHEMICAL"," OTHER","FLUTRIAFOL",128940,NA,"PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","CHEMICAL"," OTHER","HYDROGEN PEROXIDE",595,NA,"PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","CHEMICAL"," OTHER","PEROXYACETIC ACID",63201,NA,"PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","CHEMICAL"," OTHER","REYNOUTRIA SACHALINE",55809,NA,"PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","CHEMICAL"," OTHER","CHEMICAL",NA,"17","PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","FERTILIZER",NA,"FERTILIZER: (NITROGEN)",NA,"83","PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","FERTILIZER",NA,"FERTILIZER: (PHOSPHATE)",NA,"52","PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","FERTILIZER",NA,"FERTILIZER: (POTASH)",NA,"91","PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," BEARING - TREATED ","FERTILIZER",NA,"FERTILIZER: (SULFUR)",NA,NA,"PCT OF AREA BEARING, AVG"
2019,"YEAR","STATE","FLORIDA","12"," FRESH MARKET - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,NA,"$"
2019,"YEAR","STATE","FLORIDA","12"," FRESH MARKET UTILIZED - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,NA,"CWT"
2019,"YEAR","STATE","FLORIDA","12"," NOT SOLD - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"0","CWT"
2019,"YEAR","STATE","FLORIDA","12"," PROCESSING - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,NA,"$"
2019,"YEAR","STATE","FLORIDA","12"," PROCESSING UTILIZED - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,NA,"CWT"
2019,"YEAR","STATE","FLORIDA","12"," UTILIZED - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"2,680,000","CWT"
2019,"YEAR","STATE","OTHER STATES",NA," FRESH MARKET - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"2,501,482,000","$"
2019,"YEAR","STATE","OTHER STATES",NA," FRESH MARKET UTILIZED - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"19,251,000","CWT"
2019,"YEAR","STATE","OTHER STATES",NA," PROCESSING - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"248,479,000","$"
2019,"YEAR","STATE","OTHER STATES",NA," PROCESSING UTILIZED - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"4,707,700","CWT"
2018,"MARKETING YEAR","NATIONAL","US TOTAL",NA," PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"93.5","$ / CWT"
2018,"MARKETING YEAR","NATIONAL","US TOTAL",NA," FRESH MARKET - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"106","$ / CWT"
2018,"MARKETING YEAR","NATIONAL","US TOTAL",NA," PROCESSING - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"43.7","$ / CWT"
2018,"MARKETING YEAR","NATIONAL","US TOTAL",NA," PROCESSING - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"760","$ / TON"
2018,"MARKETING YEAR","STATE","CALIFORNIA","06"," PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"90.9","$ / CWT"
2018,"MARKETING YEAR","STATE","CALIFORNIA","06"," FRESH MARKET - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"104","$ / CWT"
2018,"MARKETING YEAR","STATE","CALIFORNIA","06"," PROCESSING - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"42.2","$ / CWT"
2018,"MARKETING YEAR","STATE","CALIFORNIA","06"," PROCESSING - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"730","$ / TON"
2018,"MARKETING YEAR","STATE","FLORIDA","12"," PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"115","$ / CWT"
2018,"MARKETING YEAR","STATE","FLORIDA","12"," FRESH MARKET - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"115","$ / CWT"
2018,"MARKETING YEAR","STATE","FLORIDA","12"," PROCESSING - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"0","$ / CWT"
2018,"MARKETING YEAR","STATE","FLORIDA","12"," PROCESSING - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"0","$ / TON"
2018,"MARKETING YEAR","STATE","NEW YORK","36"," PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"204","$ / CWT"
2018,"MARKETING YEAR","STATE","NEW YORK","36"," FRESH MARKET - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,NA,"$ / CWT"
2018,"MARKETING YEAR","STATE","NEW YORK","36"," PROCESSING - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,NA,"$ / CWT"
2018,"MARKETING YEAR","STATE","NORTH CAROLINA","37"," PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"171","$ / CWT"
2018,"MARKETING YEAR","STATE","NORTH CAROLINA","37"," FRESH MARKET - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"171","$ / CWT"
2018,"MARKETING YEAR","STATE","NORTH CAROLINA","37"," PROCESSING - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"0","$ / CWT"
2018,"MARKETING YEAR","STATE","NORTH CAROLINA","37"," PROCESSING - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"0","$ / TON"
2018,"MARKETING YEAR","STATE","OREGON","41"," PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"107","$ / CWT"
2018,"MARKETING YEAR","STATE","OREGON","41"," FRESH MARKET - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,NA,"$ / CWT"
2018,"MARKETING YEAR","STATE","OREGON","41"," PROCESSING - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,NA,"$ / CWT"
2018,"MARKETING YEAR","STATE","OTHER STATES",NA," FRESH MARKET - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"212","$ / CWT"
2018,"MARKETING YEAR","STATE","OTHER STATES",NA," PROCESSING - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"88","$ / CWT"
2018,"MARKETING YEAR","STATE","WASHINGTON","53"," PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,"107","$ / CWT"
2018,"MARKETING YEAR","STATE","WASHINGTON","53"," FRESH MARKET - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,NA,"$ / CWT"
2018,"MARKETING YEAR","STATE","WASHINGTON","53"," PROCESSING - PRICE RECEIVED ","TOTAL",NA,"NOT SPECIFIED",NA,NA,"$ / CWT"
2018,"YEAR","NATIONAL","US TOTAL",NA," ACRES HARVESTED","TOTAL",NA,"NOT SPECIFIED",NA,"49,320",NA
2018,"YEAR","NATIONAL","US TOTAL",NA," ACRES PLANTED","TOTAL",NA,"NOT SPECIFIED",NA,"49,800",NA
2018,"YEAR","NATIONAL","US TOTAL",NA," PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"2,472,447,000","$"
2018,"YEAR","NATIONAL","US TOTAL",NA," PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"26,480,000","CWT"
2018,"YEAR","NATIONAL","US TOTAL",NA," YIELD ","TOTAL",NA,"NOT SPECIFIED",NA,"537","CWT / ACRE"
2018,"YEAR","NATIONAL","US TOTAL",NA," FRESH MARKET - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"2,242,706,000","$"
2018,"YEAR","NATIONAL","US TOTAL",NA," FRESH MARKET UTILIZED - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"21,196,100","CWT"
2018,"YEAR","NATIONAL","US TOTAL",NA," NOT SOLD - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"25,100","CWT"
2018,"YEAR","NATIONAL","US TOTAL",NA," PROCESSING - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"229,741,000","$"
2018,"YEAR","NATIONAL","US TOTAL",NA," PROCESSING UTILIZED - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"5,258,800","CWT"
2018,"YEAR","NATIONAL","US TOTAL",NA," PROCESSING UTILIZED - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"284,740","TONS"
2018,"YEAR","NATIONAL","US TOTAL",NA," UTILIZED - PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"26,454,900","CWT"
2018,"YEAR","STATE","CALIFORNIA","06"," ACRES HARVESTED","TOTAL",NA,"NOT SPECIFIED",NA,"36,300",NA
2018,"YEAR","STATE","CALIFORNIA","06"," ACRES PLANTED","TOTAL",NA,"NOT SPECIFIED",NA,"36,300",NA
2018,"YEAR","STATE","CALIFORNIA","06"," PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"2,179,066,000","$"
2018,"YEAR","STATE","CALIFORNIA","06"," PRODUCTION ","TOTAL",NA,"NOT SPECIFIED",NA,"24,000,000","CWT"
2018,"YEAR","STATE","CALIFORNIA","06"," YIELD ","TOTAL",NA,"NOT SPECIFIED",NA,"660","CWT / ACRE"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN",128810,"1,100","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082,"(NA)","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,"(NA)","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS PUMILUS",6485,"(NA)","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS SUBTILIS",6479,"(NA)","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BLAD",30006,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BORAX DECAHYDRATE",11102,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BOSCALID",128008,"1,800","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CAPTAN",81301,"94,800","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE",23401,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","COPPER OCTANOATE",23306,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CYFLUFENAMID",555550,"100","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CYPRODINIL",288202,"4,900","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE",128847,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FENHEXAMID",90209,"3,100","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUDIOXONIL",71503,"3,300","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUOPYRAM",80302,"1,600","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD",138009,"1,100","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FOSETYL-AL",123301,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","IPRODIONE",109801,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","ISOFETAMID",270000,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MEFENOXAM",113502,"2,000","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MYCLOBUTANIL",128857,"1,100","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD",90112,"2,900","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","POLYOXIN D ZINC SALT",230000,"300","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","POTASSIUM BICARBON.",73508,"15,200","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PROPICONAZOLE",122101,"1,000","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN",99100,"2,300","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYRIMETHANIL",288201,"2,800","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","QUINOLINE",55459,"900","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","STREPTOMYCES LYDICUS",6327,"(NA)","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","SULFUR",77501,"298,200","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TETRACONAZOLE",120603,"400","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL",102001,"1,100","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","THIRAM",79801,"20,100","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CHEMICAL",NA,"466,900","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TRIFLOXYSTROBIN",129112,"2,000","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE",128879,"1,900","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","FLUMIOXAZIN",129034,"100","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","GLYPHOSATE POT. SALT",103613,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","NAPROPAMIDE",103001,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","OXYFLUORFEN",111601,"800","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","PENDIMETHALIN",108501,"2,700","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","SULFENTRAZONE",129081,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","CHEMICAL",NA,"7,200","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ABAMECTIN",122804,"200","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ACEQUINOCYL",6329,"1,400","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ACETAMIPRID",99050,"1,200","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","AZADIRACHTIN",121701,"600","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BIFENAZATE",586,"5,100","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BIFENTHRIN",128825,"1,100","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAK ABTS-1857",6523,"(NA)","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351",6522,"(NA)","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAKI SA-11",6519,"(NA)","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT SUB AIZAWAI GC-91",6426,"(NA)","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BUPROFEZIN",275100,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA",6534,"(NA)","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CARBARYL",56801,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE",90100,"600","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHLORPYRIFOS",59101,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,"(NA)","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE",90098,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHEMICAL",NA,"1,800","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","DIAZINON",57801,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","EMAMECTIN BENZOATE",122806,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ETOXAZOLE",107091,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENBUTATIN-OXIDE",104601,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENPROPATHRIN",127901,"1,100","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENPYROXIMATE",129131,"100","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FLONICAMID",128016,"1,300","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE",122304,"700","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX",128849,"800","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","IMIDACLOPRID",129099,"4,100","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN",128897,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","MALATHION",57701,"8,000","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE",121027,"1,000","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NALED",34401,"5,000","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NEEM OIL",25006,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NEEM OIL",NA,"90,500","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NOVALURON",124002,"1,700","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE",67501,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","POTASSIUM SALTS",79021,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PYRETHRINS",69001,"400","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PYRIPROXYFEN",129032,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPINETORAM",110007,"800","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPINOSAD",110003,"700","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPIROMESIFEN",24875,"1,000","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPIROTETRAMAT",392201,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SULFOXAFLOR",5210,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","THIAMETHOXAM",60109,"400","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHEMICAL",NA,"134,400","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","ACIBENZOLAR-S-METHYL",61402,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","AUREOBASIDIUM PULLULANS DSM 14940",46010,"(NA)","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","AUREOBASIDIUM PULLULANS DSM 14941",36010,"(NA)","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","BT KURSTAKI SA-12",6518,"(NA)","LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","CAPRIC ACID",128955,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","CAPRYLIC ACID",128919,NA,"LB"
2018,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","CHLOROPICRIN",81501,"2,749,500","LB"
